url,Name,Email,Website,Phone_no,Address,Contact_person,Details
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13559,LLMartin Artistic Services,info(at)llmartin.com,http://www.LLMartin.comPhone:  540-439-8786,540-439-8786,"[MAP]P.O. Box 272Remington,",Linda L Martin,"Fine Art and Commissions in Watercolor or Graphite
Equine and Virginia Country Life
Pet Portrait Commissions
Freelance Writing and Consulting
BFA"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14581,Amanda Lelia Photography,amandaleliaphoto(at)gmail.com,https://www.amandaleliaphoto.com/,,"Richmond,VA 23226",No contact Person,"Fine Art Equestrian Photography & Web Services located in Richmond, VA and servicing the surrounding areas. 

Portion of proceeds goes to qualified Virginia non-profit equine rescues."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12230,Freedom Art,ktbwls(at)gmail.com,,,"[MAP]10308 US HWY 340 NRileyville,",Katie Foley,"I draw horses, dogs, cats, most other animals. could email some pictures I've drawn to you. I love to draw people's animals. I do photography, but don't come to me for that. Not quite good at it yet. Working on it though :) If you'd like a drawing of your pet you can email me a picture. $10 for a drawing."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12550,E.Lane Photography,geisterherz(at)aol.com,http://e-lanephotography.deviantart.com/Phone:  2672496179,2672496179,"[MAP]PO box 9986Roanoke ,",Emma Lane,"Looking for senior portraits or simply want to have a beautiful picture taken with your favorite horse or pet? Look no further because E.Lane Photography is here to help. Offering stunning photos at an affordable price, E.Lane photography will leave you with lasting memories that you will cherish forever. Please contact Emma Lane for more information."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12715,HD Equestrian Multimedia,hdellingermedia(at)gmail.com,http://www.hdequestrianmultimedia.com/Phone:  6262329582,6262329582,"Round hill,VA 20142",No contact Person,"HD Equine Multimedia provides professional photography and videography for horse owners and enthusiasts. We produce affordable and high-quality multimedia packages for horse shows, personal portraits, and action shots to the Northern Virginia and DC area.
 
We work with you to make your vision of the perfect shot of you and your horse come to life. Please browse our portfolio and feel free to contact us for more information and for bookings.

hdellingermedia@gmail.com
(626) 232-9582"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13760,Sarah Mason Photography & Design,smason0417(at)gmail.com,http://https://sarahmason.smugmug.com/Phone:  7038506340,7038506340,"Round Hill,VA 20141",No contact Person,Specializes in Equestrian Photography and Portraits along with Branding and Graphic Design for small businesses.
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12551,Steven Norris Photography,steven(at)stevennorrisphotography.com,http://www.stevennorrisphotography.comPhone:  919-291-4039,919-291-4039,"[MAP]PO Box 716Salem,",Steven Norris,"Roanoke Photographer, Steven Norris, is an on-location, natural light photographer serving the greater Roanoke, New River Valley and Smith Mountain Lake areas of Southwestern Virginia. Steven is a sought after equine, portrait, wedding and lifestyle photographer and enjoys photographing child, family, equine subjects and high school seniors.
 
Steven is a naturalist at heart and prefers to capture quality organic images rather than stuffy traditional poses. His style is a casual blend of lifestyle and what he calls ""posed candids"". In other words, he positions his subjects in the right light and then captures their candid interactions. Clients have said that they like Steven's take on the equine portrait and the way Steven captures the personality and behavior of their horses. 

Steven offers Urban, Farm, Park, Beach and Lake sessions or your own setting that best portrays your interest and lifestyle. If your request requires travel and destination photography, reasonable pricing and custom sessions can be arranged.For Current examples of our work, Please click on website link above.
We are very approachable and friendly... so call or email to talk with us about capturing the wonder of your special friend, today!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=10701,Commissioned portraits by Lesley Wood,woodcrestfarms(at)hotmail.com,https://www.facebook.com/LesleyWoodArtistPhone:  434-962-4862,434-962-4862,"[MAP]105 Rolling Hills RoadScottsville,",Lesley Wood,"Equine and Wildlife Artist
Commissioned portraits from photographs.
Pencil, pastel, conte crayon.
Please see my website at https://www.facebook.com/LesleyWoodArtist"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12391,Anziyan Artwork,staffordcountyemtb(at)gmail.com,http://anziyan-art.webs.com/Phone:  480 294 4632,4802944632,"stafford,VA 22556",No contact Person,"Custom and Pre-made paintings and charcoal sketches available today! Also offering custom Web design! Come check out our website at http://anziyan-art.webs.com! Orders must be submitted in detail via email. Emails are checked every day, so you can rest assured I will get right on your order! Follow the website for daily updates and waiting lists, and further information. Thank you!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11985,Linda Siadys Photography,info(at)lindasiadys.com,http://www.lindasiadys.com,,"Stafford,VA 22554",No contact Person,www.lindasiadys.com
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12736,"Debra Jones - Portraits, Pets and Fine Art",deejaystar(at)yahoo.com,http://www.debrajonesart.comPhone:  480-945-4332,480-945-4332,"Stafford,VA 22556",No contact Person,"Traditional and modern portraits of horses, their people and stable companions - anything with eyeballs!  
Formerly from Scottsdale Arizona, Debra Jones is coming to Stafford Virginia and offers original portraiture.  From parlor oil paintings of families and stately homes boardrooms, and desk tops.  Miniature 5x7"" watercolors begin at $110.  Elegant pastels, charcoals and the rare silver point drawings round out a road range of materials, prices and subject matter.
Photographic studies allow the client to know what to expect before the work begins.  1/3 payment due AFTER initial sketching and design are APPROVED to begin the artwork. 100% satisfaction so far.  
Email early to set up appointments in August."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12836,David Willingham Art,wildernessarchery(at)gmail.com,Phone:  5409407029,5409407029,"[MAP]14047 june roses laneSumerduck,",david willingham,"Specializing in custom artwork of Animals,portraits,landscapes, and barns.Very reasonable prices. Prices start at $50. Available in pencil, pen and ink, acrylic, oil , pastel and water color. We also do murals."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12522,Gryphon's Keep Farm,threedayrider(at)netzero.net,http://www.sonyaweaverphotography.weebly.comPhone:  434-665-4261,434-665-4261,"Throughout,VA 23959",No contact Person,"Gryphon's Keep Farm offers professional photography at our farm**, your farm or at competitions.   Professional, friendly and relaxed photographer makes the process of getting your beautiful photographs a fun and easy one.  20+ years of experience in equine photography including book, calendar and magazine work, as well as private shoots and competitions.  Very reasonable rates starting at just $35.  Available for farm and group sessions, as well, which reduces the cost for everyone participating.  A cd with full resolution photographs is included with each session (includes any edits and/or special effects).  Photographer's release available for use in advertising.  Take a peek at the website to view some samples of past work and feel free to contact if you would like further information.  

**  Our farm consists of 115 acres of great photographic opportunities . . . lovely trails that wind through woods and open fields, as well as two outdoor rings and lovely pastures (to get wonderful ""at liberty"" shots).  

sonyaweaverphotography.com
gkfsporthorses.weebly.com"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13125,DEE AKRIGHT PHOTOGRAPHERS,deeakright(at)verizon.net,http://www.deeakright.comPhone:  7574868779,7574868779,"[MAP]2916 Cessna DriveVirginia Beach,",Dee Akright,"Professional Portrait and Wedding Photographer since 1980.  Available for horse and pet portraits, shows, marketing photography, riding class graduation photos and more."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12758,Jennifer Lindgens Photography,jjcl1230(at)gmail.com,http://www.facebook.com/JenniferLindgensPhotographyPhone:  17575976652,17575976652,"Virginia Beach,VA 23456",No contact Person,"An amatuer photography with a specialty in equine photography. 
From senior portraits to horse shows to even a photoshoot with your horse for the fun of it, I can do it all!
A hard to beat low price and amazing quality photos."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12777,JLX Photography,info(at)jlxphotography.com,http://www.jlxphotography.comPhone:  6033698540,6033698540,"Virginia Beach,VA 23453",No contact Person,"""It's not what you look at that matters, it's how you see it."" - Henri David Thoreau.

JLX Photography is newly relocated to Virginia Beach and available for all of your equine photography needs!  From beautiful portraits, to capturing shows, or horse filled engagement or senior portrait sessions we've got you covered.  As a horse owner myself I understand the specific needs and challenges of working with and photographing horses.  This means patience and understanding and taking the time to work with you and your animals to capture that perfect shot.  No rush, no pressure, just a great experience and beautiful prints."
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13676,Catherine Crane Photography,catherine(at)catherinecranephoto.com,http://catherinecranephoto.com/,,"Virginia Beach,VA 23455",No contact Person,
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13904,Whoa Snap Photography,whoasnapphotography(at)yahoo.com,http://Whoasnap.netPhone:  7575158212,7575158212,"Virginia Beach,VA 23464",No contact Person,Specializing in equestrian imagery Whoa Snap is two photographers with backgrounds in art with a common love of horses. We shoot all things horse related! Based in Virginia Beach ready to travel to you!
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13687,Melinda Brown Arts - All Creatures Photography,melindabrownarts(at)gmail.com,http://www.melindabrownarts.comPhone:  757 642-0937,757642-0937,"[MAP]3802 Jefferson BlvdVirgnia Beach,",Melinda Brown,Fine Art Equine Portraits- combing fine art and photography with individual attention to your horse that brings its beauty into your home with final prints included in the session.
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12587,The Frosted Barn Photography,thefrostedbarn(at)gmail.com,http://thefrostedbarn.com,,"Warrenton,VA 20187",No contact Person,"Are you interested in having a photo session with your furry friends? How about some amazing shots of you and your horse? I'm a photographer with my main focus being pets and horses. 

Take a peek at my website and blog to get more info. I'd love to work with you!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12167,Tempus Fugit Photography,tempusfugitphoto(at)yahoo.com,http://www.tempusfugitphoto.com,,"warrenton,VA 20115",No contact Person,"Photographer available for Events,Parties,Equine sales photos, and portraits. Affordable prices and fast turn around!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=14629,Mckay Woodworking,Realmccoyof19(at)yahoo.com,https://mckaywoodworking.wixsite.com/mckaywoodworkingPhone:  757-234-5991,757-234-5991,"Williamsburg ,VA 23188",No contact Person,"At Mckay Woodworking LLC, we have a passion for creating unique and custom home and horse pieces big or small. Our buyers typically have an idea in mind for a statement piece that will last a lifetime.

Mckay Woodworking LLC creates handcrafted made to order jumps, furniture, signs and small horse items. No two pieces are the same and 100% customizable from the size to the style and color.

Seen something on Pintrest or in your travels? Send it to me and I will build it. I am always up for a challenge!"
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=11709,Kathleen Davis Photography,katdavisphotos(at)gmail.com,Phone:  703-439-8721,703-439-8721,"Winchester,VA 22603",No contact Person,Photographing all types of horse events.  Available for personal farm and home photography sessions.
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=12018,Rachel Canada Canine and Equine Portraiture,springabout(at)gmail.com,http://www.rachelcanada.comPhone:  865.386.3059,865.386.3059,"Woodstock,VA 22664",No contact Person,
http://www.virginiaequestrian.com/main.cfm?action=greenpages&sub=view&ID=13815,Wild Horse Art Studio,sckoury(at)wildhorseartstudio.com,http://https://www.facebook.com/WildHorseArtStudio/Phone:  7573719694,7573719694,"[MAP]20245 Clark CircleZuni,",Sandra Koury,"Award-winning artist specializing in equine and pet portraits, equestrian and wildlife art. Paintings rendered in pastel, acrylic or oil. Commissions accepted. Schedule a photo session of your horse at your stable or event."
